Id,updatedtime,device_id
862,1143,"0.3486,4648,""2024-09-09 23:59:03"",""{""V1"": ""36735068.00"", ""V9"": {""B"": ""12139431.00"", ""R"": ""12400002.00"", ""Y"": ""12195804.00""}}"",155.9,153.5,155.5,NULL,NULL,NULL,NULL,NULL"
863,1145,"0.14295,1906,""2024-09-09 23:59:03"",""{""V1"": ""13579778.00"", ""V9"": {""B"": ""4567200.00"", ""R"": ""4452687.00"", ""Y"": ""4559965.00""}}"",62.2,63.4,65.0,NULL,NULL,NULL,NULL,NULL"
864,1146,"0.14385000000000003,1918,""2024-09-09 23:59:03"",""{""V1"": ""13298310.00"", ""V9"": {""B"": ""4451590.00"", ""R"": ""4369823.50"", ""Y"": ""4476966.00""}}"",62.7,64.2,64.8,NULL,NULL,NULL,NULL,NULL"
865,1147,"0,0,""2024-09-09 23:59:03"",""{""V1"": ""548031.44"", ""V9"": {""B"": ""182632.14"", ""R"": ""182610.22"", ""Y"": ""182789.08""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
866,1148,"0.005625,75,""2024-09-09 23:59:03"",""{""V1"": ""165039.44"", ""V9"": {""B"": ""53515.61"", ""R"": ""81839.80"", ""Y"": ""29687.61""}}"",3.7,1.4,2.4,NULL,NULL,NULL,NULL,NULL"
867,1149,"0,0,""2024-09-09 23:59:03"",""{""V1"": ""267238.62"", ""V9"": {""B"": ""88938.94"", ""R"": ""88058.96"", ""Y"": ""90240.72""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
868,1150,"0,0,""2024-09-09 23:59:03"",""{""V1"": ""85246.16"", ""V9"": {""B"": ""0.00"", ""R"": ""85246.16"", ""Y"": ""0.00""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
869,1151,"0.003825,51,""2024-09-09 23:59:03"",""{""V1"": ""318293.97"", ""V9"": {""B"": ""0.00"", ""R"": ""318295.37"", ""Y"": ""0.00""}}"",5.1,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
870,1152,"0.005025,67,""2024-09-09 23:59:03"",""{""V1"": ""158955.84"", ""V9"": {""B"": ""87481.63"", ""R"": ""32366.61"", ""Y"": ""39107.72""}}"",1.7,1.7,3.3,NULL,NULL,NULL,NULL,NULL"
871,1154,"0.009975000000000001,133,""2024-09-09 23:59:03"",""{""V1"": ""2269430.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
872,1155,"0.027525,367,""2024-09-09 23:59:03"",""{""V1"": 2532930}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
873,1156,"0.0035250000000000004,47,""2024-09-09 23:59:03"",""{""V1"": ""858830.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
874,1157,"0.00525,70,""2024-09-09 23:59:03"",""{""V1"": ""489230.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
875,1158,"0.007350000000000001,98,""2024-09-09 23:59:03"",""{""V1"": ""1634480.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
876,1160,"0.0048000000000000004,64,""2024-09-09 23:59:03"",""{""V1"": ""809140.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
877,1161,"0.010425,139,""2024-09-09 23:59:03"",""{""V1"": ""1559350.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
878,1162,"0.008399999999999998,112,""2024-09-09 23:59:03"",""{""V1"": ""3725800.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
879,1163,"0.0054,72,""2024-09-09 23:59:03"",""{""V1"": ""764180.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
881,1165,"0.007350000000000001,98,""2024-09-09 23:59:03"",""{""V1"": ""1292549.87""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
882,1166,"0.015225,203,""2024-09-09 23:59:03"",""{""V1"": ""2967290.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
883,1167,"0.006300000000000001,84,""2024-09-09 23:59:03"",""{""V1"": ""1488340.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
884,1168,"0.0069,92,""2024-09-09 23:59:03"",""{""V1"": ""2154000.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
885,1173,"0,0,""2024-09-09 23:59:03"",""{""V1"": ""9369685.00"", ""V9"": {""B"": ""2060493.00"", ""R"": ""3323228.25"", ""Y"": ""3985968.75""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
887,1143,"0.3561,4748,""2024-09-10 23:59:04"",""{""V1"": ""37209856.00"", ""V9"": {""B"": ""12299274.00"", ""R"": ""12556503.00"", ""Y"": ""12354241.00""}}"",156.5,158.4,159.8,NULL,NULL,NULL,NULL,NULL"
888,1145,"0.133725,1783,""2024-09-10 23:59:04"",""{""V1"": ""13758040.00"", ""V9"": {""B"": ""4628405.50"", ""R"": ""4509738.50"", ""Y"": ""4619986.50""}}"",57.1,60.0,61.2,NULL,NULL,NULL,NULL,NULL"
889,1146,"0.13305,1774,""2024-09-10 23:59:04"",""{""V1"": ""13475709.00"", ""V9"": {""B"": ""4511891.00"", ""R"": ""4426735.50"", ""Y"": ""4537143.00""}}"",56.9,60.2,60.3,NULL,NULL,NULL,NULL,NULL"
890,1147,"0,0,""2024-09-10 23:59:04"",""{""V1"": ""548031.44"", ""V9"": {""B"": ""182632.14"", ""R"": ""182610.22"", ""Y"": ""182789.08""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
891,1148,"0.007050000000000001,94,""2024-09-10 23:59:04"",""{""V1"": ""174411.61"", ""V9"": {""B"": ""56303.38"", ""R"": ""86459.61"", ""Y"": ""31653.73""}}"",4.6,2.0,2.8,NULL,NULL,NULL,NULL,NULL"
892,1149,"0,0,""2024-09-10 23:59:04"",""{""V1"": ""267238.62"", ""V9"": {""B"": ""88938.94"", ""R"": ""88058.96"", ""Y"": ""90240.72""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
893,1150,"0,0,""2024-09-10 23:59:04"",""{""V1"": ""85246.16"", ""V9"": {""B"": ""0.00"", ""R"": ""85246.16"", ""Y"": ""0.00""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
894,1151,"0.00345,46,""2024-09-10 23:59:04"",""{""V1"": ""322870.75"", ""V9"": {""B"": ""0.00"", ""R"": ""322872.13"", ""Y"": ""0.00""}}"",4.6,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
895,1152,"0.0029249999999999996,39,""2024-09-10 23:59:04"",""{""V1"": ""162839.52"", ""V9"": {""B"": ""89739.66"", ""R"": ""33067.66"", ""Y"": ""40032.24""}}"",0.7,0.9,2.3,NULL,NULL,NULL,NULL,NULL"
896,1154,"0.008324999999999999,111,""2024-09-10 23:59:04"",""{""V1"": ""2280550.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
897,1155,"0.040424999999999996,539,""2024-09-10 23:59:04"",""{""V1"": 2586844}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
898,1156,"0.005625,75,""2024-09-10 23:59:04"",""{""V1"": ""866380.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
899,1157,"0.004574999999999999,61,""2024-09-10 23:59:04"",""{""V1"": ""495300.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
900,1158,"0.0062250000000000005,83,""2024-09-10 23:59:04"",""{""V1"": ""1642740.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
901,1160,"0.00044999999999999993,6,""2024-09-10 23:59:04"",""{""V1"": ""809750.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
902,1161,"0.012075,161,""2024-09-10 23:59:04"",""{""V1"": ""1575460.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
903,1162,"0.008324999999999999,111,""2024-09-10 23:59:04"",""{""V1"": ""3736920.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
904,1163,"0.003974999999999999,53,""2024-09-10 23:59:04"",""{""V1"": ""769430.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
906,1165,"0.006449999999999999,86,""2024-09-10 23:59:04"",""{""V1"": ""1301130.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
907,1166,"0.014774999999999998,197,""2024-09-10 23:59:04"",""{""V1"": ""2987010.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
908,1167,"0.009524999999999999,127,""2024-09-10 23:59:04"",""{""V1"": ""1501080.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
909,1168,"0.00765,102,""2024-09-10 23:59:04"",""{""V1"": ""2164190.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
910,1173,"0,0,""2024-09-10 23:59:04"",""{""V1"": ""9369685.00"", ""V9"": {""B"": ""2060493.00"", ""R"": ""3323228.25"", ""Y"": ""3985968.75""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
912,1143,"0.41384999999999994,5518,""2024-09-11 23:59:03"",""{""V1"": ""37761692.00"", ""V9"": {""B"": ""12485476.00"", ""R"": ""12738240.00"", ""Y"": ""12538143.00""}}"",181.7,183.9,186.2,NULL,NULL,NULL,NULL,NULL"
913,1145,"0.15569999999999998,2076,""2024-09-11 23:59:03"",""{""V1"": ""13965640.00"", ""V9"": {""B"": ""4699798.50"", ""R"": ""4576185.50"", ""Y"": ""4689752.50""}}"",66.4,69.8,71.4,NULL,NULL,NULL,NULL,NULL"
914,1146,"0.15622500000000003,2083,""2024-09-11 23:59:03"",""{""V1"": ""13684035.00"", ""V9"": {""B"": ""4582830.50"", ""R"": ""4493609.00"", ""Y"": ""4607692.50""}}"",66.9,70.5,70.9,NULL,NULL,NULL,NULL,NULL"
915,1147,"0,0,""2024-09-11 23:59:03"",""{""V1"": ""548031.44"", ""V9"": {""B"": ""182632.14"", ""R"": ""182610.22"", ""Y"": ""182789.08""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
916,1148,"0.007875,105,""2024-09-11 23:59:03"",""{""V1"": ""184895.34"", ""V9"": {""B"": ""59556.56"", ""R"": ""91595.97"", ""Y"": ""33746.33""}}"",5.1,2.1,3.3,NULL,NULL,NULL,NULL,NULL"
917,1149,"0,0,""2024-09-11 23:59:03"",""{""V1"": ""267238.62"", ""V9"": {""B"": ""88938.94"", ""R"": ""88058.96"", ""Y"": ""90240.72""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
918,1150,"0,0,""2024-09-11 23:59:03"",""{""V1"": ""85246.16"", ""V9"": {""B"": ""0.00"", ""R"": ""85246.16"", ""Y"": ""0.00""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
919,1151,"0.003825,51,""2024-09-11 23:59:03"",""{""V1"": ""327994.47"", ""V9"": {""B"": ""0.00"", ""R"": ""327995.88"", ""Y"": ""0.00""}}"",5.1,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
920,1152,"0.0020250000000000003,27,""2024-09-11 23:59:03"",""{""V1"": ""165545.72"", ""V9"": {""B"": ""91263.05"", ""R"": ""33616.15"", ""Y"": ""40669.37""}}"",0.5,0.6,1.5,NULL,NULL,NULL,NULL,NULL"
921,1154,"0.009225,123,""2024-09-11 23:59:03"",""{""V1"": ""2292819.75""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
922,1155,"0.038924999999999994,519,""2024-09-11 23:59:03"",""{""V1"": 2638773}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
923,1156,"0.006,80,""2024-09-11 23:59:03"",""{""V1"": ""874390.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
924,1157,"0.003375,45,""2024-09-11 23:59:03"",""{""V1"": ""499770.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
925,1158,"0.0069,92,""2024-09-11 23:59:03"",""{""V1"": ""1651900.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
926,1160,"0.0045,60,""2024-09-11 23:59:03"",""{""V1"": ""815760.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
927,1161,"0.009,120,""2024-09-11 23:59:03"",""{""V1"": ""1587420.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
928,1162,"0.008175,109,""2024-09-11 23:59:03"",""{""V1"": ""3747830.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
929,1163,"0.004199999999999999,56,""2024-09-11 23:59:03"",""{""V1"": ""775040.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
931,1165,"0.006149999999999999,82,""2024-09-11 23:59:03"",""{""V1"": ""1309299.87""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
932,1166,"0.014850000000000002,198,""2024-09-11 23:59:03"",""{""V1"": ""3006760.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
933,1167,"0.005849999999999999,78,""2024-09-11 23:59:03"",""{""V1"": ""1508860.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
934,1168,"0.008399999999999998,112,""2024-09-11 23:59:03"",""{""V1"": ""2175359.75""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
935,1173,"0,0,""2024-09-11 23:59:03"",""{""V1"": ""9369685.00"", ""V9"": {""B"": ""2060493.00"", ""R"": ""3323228.25"", ""Y"": ""3985968.75""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
937,1175,"0.0008250000000000001,8,""2024-09-11 23:59:03"",""{""V1"": ""13300.00"", ""V9"": {""B"": ""1600.00"", ""R"": ""6500.00"", ""Y"": ""5100.00""}}"",0.5,0.0,0.5,NULL,NULL,NULL,NULL,NULL"
938,1176,"0.003,29,""2024-09-11 23:59:03"",""{""V1"": ""210610000.00"", ""V9"": {""B"": ""104668000.00"", ""R"": ""105557000.00"", ""Y"": ""110000.00""}}"",2.0,0.0,3.0,NULL,NULL,NULL,NULL,NULL"
939,1143,"0.5308499999999999,7078,""2024-09-12 23:59:04"",""{""V1"": ""38469532.00"", ""V9"": {""B"": ""12724000.00"", ""R"": ""12971083.00"", ""Y"": ""12774603.00""}}"",232.8,236.5,238.5,NULL,NULL,NULL,NULL,NULL"
940,1145,"0.20085000000000003,2678,""2024-09-12 23:59:04"",""{""V1"": ""14233419.00"", ""V9"": {""B"": ""4791793.50"", ""R"": ""4661757.00"", ""Y"": ""4779937.50""}}"",85.6,90.2,92.0,NULL,NULL,NULL,NULL,NULL"
941,1146,"0.20145000000000002,2686,""2024-09-12 23:59:04"",""{""V1"": ""13952662.00"", ""V9"": {""B"": ""4674174.50"", ""R"": ""4579737.50"", ""Y"": ""4698849.00""}}"",86.1,91.2,91.3,NULL,NULL,NULL,NULL,NULL"
942,1147,"0,0,""2024-09-12 23:59:04"",""{""V1"": ""548031.44"", ""V9"": {""B"": ""182632.14"", ""R"": ""182610.22"", ""Y"": ""182789.08""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
943,1148,"0.010275,137,""2024-09-12 23:59:04"",""{""V1"": ""198613.23"", ""V9"": {""B"": ""63597.71"", ""R"": ""98363.66"", ""Y"": ""36655.52""}}"",6.8,2.9,4.0,NULL,NULL,NULL,NULL,NULL"
944,1149,"0.000675,9,""2024-09-12 23:59:04"",""{""V1"": ""268154.94"", ""V9"": {""B"": ""89259.26"", ""R"": ""88340.97"", ""Y"": ""90554.72""}}"",0.3,0.3,0.3,NULL,NULL,NULL,NULL,NULL"
945,1150,"0,0,""2024-09-12 23:59:04"",""{""V1"": ""85246.16"", ""V9"": {""B"": ""0.00"", ""R"": ""85246.16"", ""Y"": ""0.00""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
946,1151,"0.0049499999999999995,66,""2024-09-12 23:59:04"",""{""V1"": ""334620.75"", ""V9"": {""B"": ""0.00"", ""R"": ""334622.19"", ""Y"": ""0.00""}}"",6.6,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
947,1152,"0.003974999999999999,53,""2024-09-12 23:59:04"",""{""V1"": ""170883.20"", ""V9"": {""B"": ""93920.80"", ""R"": ""34805.01"", ""Y"": ""42157.48""}}"",1.2,1.5,2.7,NULL,NULL,NULL,NULL,NULL"
948,1154,"0.009524999999999999,127,""2024-09-12 23:59:04"",""{""V1"": ""2305510.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
949,1155,"0.042825,571,""2024-09-12 23:59:04"",""{""V1"": 2695850}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
950,1156,"0.0054,72,""2024-09-12 23:59:04"",""{""V1"": ""881550.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
951,1157,"0.004199999999999999,56,""2024-09-12 23:59:04"",""{""V1"": ""505400.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
952,1158,"0.007875,105,""2024-09-12 23:59:04"",""{""V1"": ""1662400.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
953,1160,"0.000375,5,""2024-09-12 23:59:04"",""{""V1"": ""816220.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
954,1161,"0.014174999999999998,189,""2024-09-12 23:59:04"",""{""V1"": ""1606310.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
955,1162,"0.008100000000000001,108,""2024-09-12 23:59:04"",""{""V1"": ""3758640.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
956,1163,"0.003974999999999999,53,""2024-09-12 23:59:04"",""{""V1"": ""780310.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
958,1165,"0.006075,81,""2024-09-12 23:59:04"",""{""V1"": ""1317380.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
959,1166,"0.014549999999999999,194,""2024-09-12 23:59:04"",""{""V1"": ""3026150.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
960,1167,"0.007725000000000001,103,""2024-09-12 23:59:04"",""{""V1"": ""1519130.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
961,1168,"0.007050000000000001,94,""2024-09-12 23:59:04"",""{""V1"": ""2184770.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
962,1173,"0,0,""2024-09-12 23:59:04"",""{""V1"": ""9369685.00"", ""V9"": {""B"": ""2060493.00"", ""R"": ""3323228.25"", ""Y"": ""3985968.75""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
964,1175,"0,0,""2024-09-12 23:59:04"",""{""V1"": ""13300.00"", ""V9"": {""B"": ""1600.00"", ""R"": ""6500.00"", ""Y"": ""5100.00""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
965,1176,"0,0,""2024-09-12 23:59:04"",""{""V1"": ""210610000.00"", ""V9"": {""B"": ""104668000.00"", ""R"": ""105557000.00"", ""Y"": ""110000.00""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
966,1143,"0.31807500000000005,4241,""2024-09-13 23:59:04"",""{""V1"": ""38893632.00"", ""V9"": {""B"": ""12867169.00"", ""R"": ""13109547.00"", ""Y"": ""12916955.00""}}"",138.5,142.4,143.2,NULL,NULL,NULL,NULL,NULL"
967,1145,"0.11910000000000001,1588,""2024-09-13 23:59:04"",""{""V1"": ""14392185.00"", ""V9"": {""B"": ""4846345.00"", ""R"": ""4711948.50"", ""Y"": ""4833926.00""}}"",50.2,54.0,54.6,NULL,NULL,NULL,NULL,NULL"
968,1146,"0.11932499999999999,1591,""2024-09-13 23:59:04"",""{""V1"": ""14111767.00"", ""V9"": {""B"": ""4728502.00"", ""R"": ""4630155.00"", ""Y"": ""4753161.00""}}"",50.4,54.3,54.3,NULL,NULL,NULL,NULL,NULL"
969,1147,"0,0,""2024-09-13 23:59:04"",""{""V1"": ""548031.44"", ""V9"": {""B"": ""182632.14"", ""R"": ""182610.22"", ""Y"": ""182789.08""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
970,1148,"0.005475,73,""2024-09-13 23:59:04"",""{""V1"": ""205888.67"", ""V9"": {""B"": ""65757.92"", ""R"": ""101907.84"", ""Y"": ""38222.90""}}"",1.6,1.6,2.2,NULL,NULL,NULL,NULL,NULL"
971,1149,"0.000375,5,""2024-09-13 23:59:04"",""{""V1"": ""268638.16"", ""V9"": {""B"": ""89427.22"", ""R"": ""88489.02"", ""Y"": ""90721.92""}}"",0.1,0.2,0.2,NULL,NULL,NULL,NULL,NULL"
972,1150,"0,0,""2024-09-13 23:59:04"",""{""V1"": ""85246.16"", ""V9"": {""B"": ""0.00"", ""R"": ""85246.16"", ""Y"": ""0.00""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
973,1151,"0.0032249999999999996,43,""2024-09-13 23:59:04"",""{""V1"": ""338955.53"", ""V9"": {""B"": ""0.00"", ""R"": ""338956.97"", ""Y"": ""0.00""}}"",4.3,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
974,1152,"0.001725,23,""2024-09-13 23:59:04"",""{""V1"": ""173184.55"", ""V9"": {""B"": ""95308.27"", ""R"": ""35121.88"", ""Y"": ""42754.42""}}"",0.3,0.6,1.4,NULL,NULL,NULL,NULL,NULL"
975,1154,"0.010725000000000002,143,""2024-09-13 23:59:04"",""{""V1"": ""2319760.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
976,1155,"0.038474999999999995,513,""2024-09-13 23:59:04"",""{""V1"": 2747138}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
977,1156,"0.006600000000000001,88,""2024-09-13 23:59:04"",""{""V1"": ""890400.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
978,1157,"0.0032249999999999996,43,""2024-09-13 23:59:04"",""{""V1"": ""509730.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
979,1158,"0.005625,75,""2024-09-13 23:59:04"",""{""V1"": ""1669890.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
980,1160,"0.0015,20,""2024-09-13 23:59:04"",""{""V1"": ""818210.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
981,1161,"0.012299999999999998,164,""2024-09-13 23:59:04"",""{""V1"": ""1622730.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
982,1162,"0.007350000000000001,98,""2024-09-13 23:59:04"",""{""V1"": ""3768450.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
983,1163,"0.0031500000000000005,42,""2024-09-13 23:59:04"",""{""V1"": ""784540.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
985,1165,"0.0062250000000000005,83,""2024-09-13 23:59:04"",""{""V1"": ""1325730.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
986,1166,"0.012674999999999999,169,""2024-09-13 23:59:04"",""{""V1"": ""3043100.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
987,1167,"0.006449999999999999,86,""2024-09-13 23:59:04"",""{""V1"": ""1527740.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
988,1168,"0.0075,100,""2024-09-13 23:59:04"",""{""V1"": ""2194810.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
989,1173,"0,0,""2024-09-13 23:59:04"",""{""V1"": ""9369685.00"", ""V9"": {""B"": ""2060493.00"", ""R"": ""3323228.25"", ""Y"": ""3985968.75""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
991,1175,"0,0,""2024-09-13 23:59:04"",""{""V1"": ""13300.00"", ""V9"": {""B"": ""1600.00"", ""R"": ""6500.00"", ""Y"": ""5100.00""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
992,1176,"0,0,""2024-09-13 23:59:04"",""{""V1"": ""210610000.00"", ""V9"": {""B"": ""104668000.00"", ""R"": ""105557000.00"", ""Y"": ""110000.00""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
993,1143,"0.6751500000000001,9002,""2024-09-14 23:59:03"",""{""V1"": ""39793800.00"", ""V9"": {""B"": ""13166107.00"", ""R"": ""13414405.00"", ""Y"": ""13213446.00""}}"",304.9,296.5,298.9,NULL,NULL,NULL,NULL,NULL"
994,1145,"0.23107500000000003,3081,""2024-09-14 23:59:03"",""{""V1"": ""14700269.00"", ""V9"": {""B"": ""4950527.50"", ""R"": ""4814302.50"", ""Y"": ""4935438.00""}}"",102.4,101.5,104.2,NULL,NULL,NULL,NULL,NULL"
995,1146,"0.263475,3513,""2024-09-14 23:59:03"",""{""V1"": ""14463052.00"", ""V9"": {""B"": ""4846018.00"", ""R"": ""4746663.50"", ""Y"": ""4870433.00""}}"",116.5,117.3,117.5,NULL,NULL,NULL,NULL,NULL"
996,1147,"0.015975000000000003,213,""2024-09-14 23:59:03"",""{""V1"": ""569294.56"", ""V9"": {""B"": ""189667.48"", ""R"": ""189628.75"", ""Y"": ""190038.22""}}"",7.0,7.2,7.0,NULL,NULL,NULL,NULL,NULL"
997,1148,"0.005849999999999999,78,""2024-09-14 23:59:03"",""{""V1"": ""213696.53"", ""V9"": {""B"": ""68309.54"", ""R"": ""105798.59"", ""Y"": ""39588.40""}}"",3.9,1.4,2.6,NULL,NULL,NULL,NULL,NULL"
998,1149,"0.0015,20,""2024-09-14 23:59:03"",""{""V1"": ""270599.69"", ""V9"": {""B"": ""90072.91"", ""R"": ""89124.95"", ""Y"": ""91405.18""}}"",0.6,0.7,0.6,NULL,NULL,NULL,NULL,NULL"
999,1150,"0,0,""2024-09-14 23:59:03"",""{""V1"": ""85246.16"", ""V9"": {""B"": ""0.00"", ""R"": ""85246.16"", ""Y"": ""0.00""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1000,1151,"0.005175000000000001,69,""2024-09-14 23:59:03"",""{""V1"": ""345898.06"", ""V9"": {""B"": ""0.00"", ""R"": ""345899.47"", ""Y"": ""0.00""}}"",6.9,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1001,1152,"0.0020250000000000003,27,""2024-09-14 23:59:03"",""{""V1"": ""175836.36"", ""V9"": {""B"": ""96847.08"", ""R"": ""35559.52"", ""Y"": ""43429.99""}}"",0.4,0.7,1.5,NULL,NULL,NULL,NULL,NULL"
1002,1154,"0.013649999999999999,182,""2024-09-14 23:59:03"",""{""V1"": ""2337940.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1003,1155,"0.006075,81,""2024-09-14 23:59:03"",""{""V1"": 2755213}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1004,1156,"0.004574999999999999,61,""2024-09-14 23:59:03"",""{""V1"": ""896470.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1005,1157,"0.00225,30,""2024-09-14 23:59:03"",""{""V1"": ""512680.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
1006,1158,"0.005925000000000001,79,""2024-09-14 23:59:03"",""{""V1"": ""1677800.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
